drug_id,protein_id,protein_name,protein_title,drug_name
DB00842,P78334,Gamma-aminobutyric acid receptor subunit epsilon,GBRE_HUMAN,Oxazepam
DB00897,P78334,Gamma-aminobutyric acid receptor subunit epsilon,GBRE_HUMAN,Triazolam
DB01028,P78334,Gamma-aminobutyric acid receptor subunit epsilon,GBRE_HUMAN,Methoxyflurane
DB01043,P78334,Gamma-aminobutyric acid receptor subunit epsilon,GBRE_HUMAN,Memantine
DB01068,P78334,Gamma-aminobutyric acid receptor subunit epsilon,GBRE_HUMAN,Clonazepam
DB01107,P78334,Gamma-aminobutyric acid receptor subunit epsilon,GBRE_HUMAN,Methyprylon
DB01159,P78334,Gamma-aminobutyric acid receptor subunit epsilon,GBRE_HUMAN,Halothane
DB01189,P78334,Gamma-aminobutyric acid receptor subunit epsilon,GBRE_HUMAN,Desflurane
DB01205,P78334,Gamma-aminobutyric acid receptor subunit epsilon,GBRE_HUMAN,Flumazenil
DB01215,P78334,Gamma-aminobutyric acid receptor subunit epsilon,GBRE_HUMAN,Estazolam
DB01236,P78334,Gamma-aminobutyric acid receptor subunit epsilon,GBRE_HUMAN,Sevoflurane
DB01437,P78334,Gamma-aminobutyric acid receptor subunit epsilon,GBRE_HUMAN,Glutethimide
DB01489,P78334,Gamma-aminobutyric acid receptor subunit epsilon,GBRE_HUMAN,Camazepam
DB01511,P78334,Gamma-aminobutyric acid receptor subunit epsilon,GBRE_HUMAN,Delorazepam
DB01544,P78334,Gamma-aminobutyric acid receptor subunit epsilon,GBRE_HUMAN,Flunitrazepam
DB01545,P78334,Gamma-aminobutyric acid receptor subunit epsilon,GBRE_HUMAN,Ethyl loflazepate
DB01553,P78334,Gamma-aminobutyric acid receptor subunit epsilon,GBRE_HUMAN,Cloxazolam
DB01558,P78334,Gamma-aminobutyric acid receptor subunit epsilon,GBRE_HUMAN,Bromazepam
DB01559,P78334,Gamma-aminobutyric acid receptor subunit epsilon,GBRE_HUMAN,Clotiazepam
DB01587,P78334,Gamma-aminobutyric acid receptor subunit epsilon,GBRE_HUMAN,Ketazolam
DB01588,P78334,Gamma-aminobutyric acid receptor subunit epsilon,GBRE_HUMAN,Prazepam
DB01589,P78334,Gamma-aminobutyric acid receptor subunit epsilon,GBRE_HUMAN,Quazepam
DB01594,P78334,Gamma-aminobutyric acid receptor subunit epsilon,GBRE_HUMAN,Cinolazepam
DB01595,P78334,Gamma-aminobutyric acid receptor subunit epsilon,GBRE_HUMAN,Nitrazepam
DB01708,P78334,Gamma-aminobutyric acid receptor subunit epsilon,GBRE_HUMAN,Prasterone
DB01956,P78334,Gamma-aminobutyric acid receptor subunit epsilon,GBRE_HUMAN,Taurine
DB05087,P78334,Gamma-aminobutyric acid receptor subunit epsilon,GBRE_HUMAN,Ganaxolone
DB09017,P78334,Gamma-aminobutyric acid receptor subunit epsilon,GBRE_HUMAN,Brotizolam
DB09118,P78334,Gamma-aminobutyric acid receptor subunit epsilon,GBRE_HUMAN,Stiripentol
DB09166,P78334,Gamma-aminobutyric acid receptor subunit epsilon,GBRE_HUMAN,Etizolam
DB11582,P78334,Gamma-aminobutyric acid receptor subunit epsilon,GBRE_HUMAN,Thiocolchicoside
DB11859,P78334,Gamma-aminobutyric acid receptor subunit epsilon,GBRE_HUMAN,Brexanolone
DB11901,P78334,Gamma-aminobutyric acid receptor subunit epsilon,GBRE_HUMAN,Apalutamide
DB12404,P78334,Gamma-aminobutyric acid receptor subunit epsilon,GBRE_HUMAN,Remimazolam
DB12537,P78334,Gamma-aminobutyric acid receptor subunit epsilon,GBRE_HUMAN,"1,2-Benzodiazepine"
DB13335,P78334,Gamma-aminobutyric acid receptor subunit epsilon,GBRE_HUMAN,Pinazepam
DB13437,P78334,Gamma-aminobutyric acid receptor subunit epsilon,GBRE_HUMAN,Medazepam
DB13643,P78334,Gamma-aminobutyric acid receptor subunit epsilon,GBRE_HUMAN,Loprazolam
DB13837,P78334,Gamma-aminobutyric acid receptor subunit epsilon,GBRE_HUMAN,Doxefazepam
DB13872,P78334,Gamma-aminobutyric acid receptor subunit epsilon,GBRE_HUMAN,Lormetazepam
DB14028,P78334,Gamma-aminobutyric acid receptor subunit epsilon,GBRE_HUMAN,Nordazepam
DB14672,P78334,Gamma-aminobutyric acid receptor subunit epsilon,GBRE_HUMAN,Oxazepam acetate
DB14715,P78334,Gamma-aminobutyric acid receptor subunit epsilon,GBRE_HUMAN,Cinazepam
DB14719,P78334,Gamma-aminobutyric acid receptor subunit epsilon,GBRE_HUMAN,Bentazepam
DB15489,P78334,Gamma-aminobutyric acid receptor subunit epsilon,GBRE_HUMAN,Mexazolam
DB15490,P78334,Gamma-aminobutyric acid receptor subunit epsilon,GBRE_HUMAN,Zuranolone
DB00186,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Lorazepam
DB00189,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Ethchlorvynol
DB00228,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Enflurane
DB00231,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Temazepam
DB00237,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Butabarbital
DB00241,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Butalbital
DB00252,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Phenytoin
DB00292,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Etomidate
DB00306,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Talbutal
DB00312,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Pentobarbital
DB00349,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Clobazam
DB00371,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Meprobamate
DB00402,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Eszopiclone
DB00404,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Alprazolam
DB00463,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Metharbital
DB00475,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Chlordiazepoxide
DB00543,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Amoxapine
DB00546,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Adinazolam
DB00555,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Lamotrigine
DB00603,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Medroxyprogesterone acetate
DB00628,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Clorazepic acid
DB00683,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Midazolam
DB00690,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Flurazepam
DB00753,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Isoflurane
DB00794,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Primidone
DB00801,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Halazepam
DB00818,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Propofol
DB00829,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Diazepam
DB00842,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Oxazepam
DB00897,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Triazolam
DB01028,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Methoxyflurane
DB01043,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Memantine
DB01068,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Clonazepam
DB01107,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Methyprylon
DB01159,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Halothane
DB01189,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Desflurane
DB01205,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Flumazenil
DB01215,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Estazolam
DB01236,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Sevoflurane
DB01437,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Glutethimide
DB01489,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Camazepam
DB01511,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Delorazepam
DB01544,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Flunitrazepam
DB01545,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Ethyl loflazepate
DB01553,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Cloxazolam
DB01558,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Bromazepam
DB01559,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Clotiazepam
DB01587,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Ketazolam
DB01588,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Prazepam
DB01589,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Quazepam
DB01594,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Cinolazepam
DB01595,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Nitrazepam
DB01708,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Prasterone
DB01956,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Taurine
DB05087,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Ganaxolone
DB09017,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Brotizolam
DB09118,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Stiripentol
DB09166,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Etizolam
DB11582,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Thiocolchicoside
DB11859,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Brexanolone
DB11901,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Apalutamide
DB12404,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Remimazolam
DB12537,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,"1,2-Benzodiazepine"
DB13335,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Pinazepam
DB13437,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Medazepam
DB13643,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Loprazolam
DB13837,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Doxefazepam
DB13872,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Lormetazepam
DB14028,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Nordazepam
DB14672,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Oxazepam acetate
DB14715,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Cinazepam
DB14719,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Bentazepam
DB15489,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Mexazolam
DB15490,Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GBRG1_HUMAN,Zuranolone
DB00186,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Lorazepam
DB00189,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Ethchlorvynol
DB00228,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Enflurane
DB00231,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Temazepam
DB00237,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Butabarbital
DB00241,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Butalbital
DB00252,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Phenytoin
DB00292,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Etomidate
DB00306,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Talbutal
DB00312,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Pentobarbital
DB00349,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Clobazam
DB00371,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Meprobamate
DB00402,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Eszopiclone
DB00404,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Alprazolam
DB00463,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Metharbital
DB00475,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Chlordiazepoxide
DB00543,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Amoxapine
DB00546,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Adinazolam
DB00555,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Lamotrigine
DB00603,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Medroxyprogesterone acetate
DB00628,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Clorazepic acid
DB00683,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Midazolam
DB00690,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Flurazepam
DB00753,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Isoflurane
DB00794,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Primidone
DB00801,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Halazepam
DB00818,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Propofol
DB00829,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Diazepam
DB00842,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Oxazepam
DB00897,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Triazolam
DB01028,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Methoxyflurane
DB01043,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Memantine
DB01068,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Clonazepam
DB01107,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Methyprylon
DB01159,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Halothane
DB01189,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Desflurane
DB01205,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Flumazenil
DB01215,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Estazolam
DB01236,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Sevoflurane
DB01437,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Glutethimide
DB01489,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Camazepam
DB01511,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Delorazepam
DB01544,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Flunitrazepam
DB01545,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Ethyl loflazepate
DB01553,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Cloxazolam
DB01558,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Bromazepam
DB01559,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Clotiazepam
DB01587,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Ketazolam
DB01588,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Prazepam
DB01589,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Quazepam
DB01594,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Cinolazepam
DB01595,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Nitrazepam
DB01708,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Prasterone
DB01956,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Taurine
DB05087,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Ganaxolone
DB09017,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Brotizolam
DB09118,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Stiripentol
DB09166,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Etizolam
DB11582,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Thiocolchicoside
DB11859,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Brexanolone
DB11901,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Apalutamide
DB12404,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Remimazolam
DB12537,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,"1,2-Benzodiazepine"
DB13335,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Pinazepam
DB13437,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Medazepam
DB13643,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Loprazolam
DB13837,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Doxefazepam
DB13872,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Lormetazepam
DB14028,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Nordazepam
DB14672,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Oxazepam acetate
DB14715,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Cinazepam
DB14719,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Bentazepam
DB15489,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Mexazolam
DB15490,P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GBRG2_HUMAN,Zuranolone
DB00186,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Lorazepam
DB00189,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Ethchlorvynol
DB00228,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Enflurane
DB00231,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Temazepam
DB00237,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Butabarbital
DB00241,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Butalbital
DB00252,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Phenytoin
DB00292,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Etomidate
DB00306,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Talbutal
DB00312,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Pentobarbital
DB00349,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Clobazam
DB00371,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Meprobamate
DB00402,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Eszopiclone
DB00404,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Alprazolam
DB00463,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Metharbital
DB00475,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Chlordiazepoxide
DB00543,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Amoxapine
DB00546,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Adinazolam
DB00555,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Lamotrigine
DB00603,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Medroxyprogesterone acetate
DB00628,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Clorazepic acid
DB00683,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Midazolam
DB00690,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Flurazepam
DB00753,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Isoflurane
DB00794,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Primidone
DB00801,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Halazepam
DB00818,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Propofol
DB00829,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Diazepam
DB00842,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Oxazepam
DB00897,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Triazolam
DB01028,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Methoxyflurane
DB01043,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Memantine
DB01068,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Clonazepam
DB01107,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Methyprylon
DB01159,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Halothane
DB01189,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Desflurane
DB01205,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Flumazenil
DB01215,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Estazolam
DB01236,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Sevoflurane
DB01437,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Glutethimide
DB01489,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Camazepam
DB01511,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Delorazepam
DB01544,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Flunitrazepam
DB01545,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Ethyl loflazepate
DB01553,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Cloxazolam
DB01558,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Bromazepam
DB01559,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Clotiazepam
DB01587,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Ketazolam
DB01588,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Prazepam
DB01589,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Quazepam
DB01594,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Cinolazepam
DB01595,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Nitrazepam
DB01708,Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GBRG3_HUMAN,Prasterone
